,B-cells,CAFs,Cancer Epithelial,Endothelial,Myeloid,Normal Epithelial,PVL,Plasmablasts,T-cells
Bulk_0150,0.2503581093163639,0.05689550490993317,0.17641897855468358,0.06742555753091518,0.06407825820798412,0.09164910539810779,0.011203825605362077,0.23670758951008014,0.04526307096657
Bulk_0151,0.05450234967877975,0.12304392292077597,0.5362102205677368,0.04798924257964332,0.03555597117917472,0.15632579445214412,0.00015364256205349902,0.045959275369415166,0.00025958069027674216
Bulk_0152,3.873211152598551e-06,0.006245480613193597,0.006057325921983842,0.07149024876989843,0.116539834595847,0.1042815537801075,0.030737870623788757,0.26833661310335066,0.3963071993806775
Bulk_0153,0.00179175998501198,7.616849819177548e-05,0.026379870379790064,0.08132034952042276,0.5911108156181468,0.19331537501669324,3.1897355113394375e-05,0.10561303806413477,0.00036072556249525675
Bulk_0154,0.011698767496128675,0.0010927718615746005,0.7001763049901573,0.10459650305069716,0.07356583658253904,0.005416832313863094,2.134287334161253e-06,0.07884481182409876,0.02460603759360709
Bulk_0155,0.019778850320959558,0.00860637077266581,0.17942936499168977,0.000778357911325141,0.4211693921926502,0.08216632955293833,2.8246956383440843e-05,0.1861044751864116,0.10193861211497618
Bulk_0156,0.029558090755812932,0.016075886793354293,0.07264376235180092,0.00519536987153814,0.18021905392551696,0.5735401511276107,0.010886558512729877,0.020098425809476475,0.09178270085215957
Bulk_0157,0.010715508559974692,1.7114591090205742e-05,3.363258249009428e-05,0.01073866756379132,0.7136295592428376,0.0021112450819581875,0.0015429395925314175,0.029677964684132075,0.23153336810119418
Bulk_0158,0.014271812357010347,0.24516540049348037,0.10883715721034905,0.2991448556520376,0.10735691705099504,0.12754459750271463,0.005831076955346089,0.09175060288616581,9.757989190090923e-05
Bulk_0159,0.6485077696614803,0.04231271962637313,3.725406170333847e-06,0.002572865088036359,0.06140737952127596,0.006696714750963685,0.003367235421687705,0.026146935730859522,0.20898465479315315
Bulk_0160,0.060901620108576,0.014152103380922031,0.7796846605901779,0.10063956229146925,3.8262266370048876e-05,0.005060930555242052,0.007122022247340371,0.005839081044228029,0.02656175751567419
Bulk_0161,0.025571567149580757,0.05957184198364908,0.002771238377353696,0.48860922847683236,0.04336875605336641,0.13483847458299447,0.22385777257420297,0.01444886982329895,0.006962250978721325
Bulk_0162,1.2298575412293868e-05,0.01376865715927587,0.009594278394306422,0.0701383387267619,0.31825718342591214,9.57292358740228e-05,0.007459252616325346,0.38083224411942046,0.1998420177467116
Bulk_0163,0.39906403872370666,0.059521577386527656,9.971915076698027e-05,0.30179798898579335,0.0021418552831908755,0.02183827912022893,0.2002732938059189,0.0032295776448085134,0.01203366989905803
Bulk_0164,0.0940008513799092,0.01595469121289955,1.1329439462852365e-08,0.08427890144926767,0.18376529637013428,0.055812711873068445,0.1651917903904668,0.00782454164847151,0.39317120434634306
Bulk_0165,0.29164346089200777,0.2735845480418341,6.177552726088112e-07,0.0007379525601281157,0.1316711437536598,0.28813395521889823,1.1866112776308372e-05,0.0043092729946794285,0.009907182670743664
Bulk_0166,0.0013031069860455222,0.2882466024423425,0.15691685967299202,0.23411696649072664,6.577678845918314e-05,0.2968887860448145,4.2088957123246715e-05,0.022400870021858695,1.894259563759031e-05
Bulk_0167,0.1542415707154629,0.42192178680064535,0.1410825133001335,0.009859503271922946,0.017380134002422984,0.008548158646890087,0.06466428906064356,0.037365997244690086,0.14493604695718876
Bulk_0168,0.0009238099634065974,0.001760400951363439,0.027460522625659938,0.055577822829883515,0.5150976895238726,0.0002667161170770677,0.39879908666352143,0.00010974758096166352,4.203744253930325e-06
Bulk_0169,0.001957341834948223,0.005967594855628911,0.000464182665028992,0.06443527413027131,0.18706799769091392,0.7084171011577407,0.0010495455398384119,0.007516615331039139,0.023124346794590304
Bulk_0170,0.0002550721643962291,0.004253745243348343,0.263951515669228,0.23026962668099427,0.22124182919015462,4.624713392325796e-10,0.25269160353202536,6.86069112946207e-05,0.027268000146087195
Bulk_0171,0.06834848679794191,1.263901383911016e-05,0.026501519918635474,3.715578696191954e-05,0.6567396832739566,0.11912100311665742,2.954216244719939e-07,0.05846007144851086,0.0707791452218723
Bulk_0172,0.006346858441554529,0.7224686882968693,0.024963866984770367,0.002372165555795121,0.0007259097338389562,0.011505532021554491,0.04411768475646486,0.11928346137476617,0.0682158328343861
Bulk_0173,0.1150722610623919,5.5700853601440114e-05,0.00014686257863499971,0.015429779964321603,0.0025643070903757807,0.051338318526985845,0.01638449286571078,0.7885665717962407,0.010441705261737105
Bulk_0174,0.05644161239863275,0.11248669378301057,0.0305460589084251,0.5517013543351286,0.09441900356957057,0.05593434465741547,0.07593421154397319,0.0004930627598091648,0.02204365804403462
Bulk_0175,0.01113232042952213,0.24086292801283637,0.00041240132068891066,0.6568635771648836,0.0079097344123261,0.04163632272265234,0.012861678306241875,0.02244693487203959,0.005874102758808648
Bulk_0176,0.0026099573671533103,0.30597915806587306,0.009359321028280547,0.049502420896815065,0.023444710124245968,0.1529209802088634,0.4233479395017676,0.02702011630168792,0.005815396505313198
Bulk_0177,4.461381838522167e-05,0.019606757534603038,0.2427742891258441,0.017907486304012517,0.3975291450451612,0.17053267992407384,0.09639878022102547,0.00028587181893256595,0.05492037620796209
Bulk_0178,0.3343715291773008,0.010761915537174852,0.05540501838894689,0.0016687552353378565,0.00013523341597722962,0.050586978915925056,0.17663333887553886,0.3640412736666389,0.006395956787159341
Bulk_0179,0.29214509488486795,0.2842379713898459,0.0013536742537604669,0.019767997316371615,0.00046641653363047167,0.01827051539166754,0.0005891524433056887,0.008858583368888636,0.37431059441766196
Bulk_0180,0.00478011192466008,0.0918316261341449,0.06553435822584208,0.11589572834716168,0.5004172575634412,0.002197417019454614,0.02225970245111315,0.11480937959414557,0.08227441874003659
Bulk_0181,0.002594381244233565,0.0020013027233703644,0.001242523236966091,8.209578466650566e-06,0.37236621877150994,0.3698104956478945,0.24772793452766811,0.004018346017365393,0.00023058825252521598
Bulk_0182,0.05983650734154282,2.9279871910753634e-08,0.39002204876292,0.19909432331830512,0.01468748861881083,0.0062477908866925705,0.00017292053032982743,0.3243048900028569,0.005634001258669938
Bulk_0183,0.004141100707603559,0.06582187056121695,0.274745655282168,0.15624159480211805,0.21419155511106255,0.03991392315813588,0.0913442774247433,6.317172796353279e-05,0.15353685122498822
Bulk_0184,0.24800609822247985,0.22852583958415493,0.2230276911867625,0.05990005801831641,0.04544836541835172,0.11998941165259239,0.057767353369419745,0.001737392954655941,0.015597789593266487
Bulk_0185,1.7030469498303363e-07,0.006145848909671047,0.033440655199829944,0.13489152613929062,0.0004195144658544408,0.0066714418011300704,0.07973169368645142,0.26794163088750955,0.47075751860556814
Bulk_0186,0.0009224969164423378,0.011426795912314528,5.5218560167847606e-05,0.5143550834764147,0.007544257539836361,0.24876165417768636,0.0006898999594258797,0.1749659035842576,0.041278689873454365
Bulk_0187,0.1957738782398896,0.07301398699078832,0.3247409779883102,0.020847170090467486,0.010984693557856874,0.1846210348149626,0.17642749919986372,1.0614843019479596e-07,0.01359065296943127
Bulk_0188,0.02791715551410693,0.019529025612116703,0.8464527075414866,0.0002444957800978013,2.1234724677120456e-05,0.04279864716485826,0.02082451522054882,0.04219586629443632,1.635214767118044e-05
Bulk_0189,0.38477249134927727,0.12990771275959928,0.04071017535432789,0.02495423831660136,0.06462357904073655,0.26109286883867355,0.0002709348787805156,0.0007948630732707496,0.09287313638873283
Bulk_0190,0.5039058344672502,0.0021386844876243234,0.04945198942303004,0.0013342082908119849,0.053200351943153916,0.00012350747234223642,0.2202373703167397,0.01111859748055172,0.15848945611849585
Bulk_0191,0.23215518718452294,0.29337758110878587,0.0327569983144033,0.0019197494343600244,0.021385028003490868,6.282168725431812e-06,0.24713281717786387,0.15646332274577154,0.01480303386207608
Bulk_0192,0.0014719339490479,0.06100667640435029,0.017553836643437747,0.03352057061966055,0.40346973442855577,0.00028564310895185093,0.004277827149906939,0.03831808801652228,0.44009568967956675
Bulk_0193,0.00021301392703592748,0.0015076426317167635,0.02696668174404214,4.494668530134516e-09,0.01840859651723622,0.05098853464639056,0.0014284129832843962,0.2617952130601159,0.6386918999955096
Bulk_0194,0.21247102734198375,0.0004724245594939629,0.0005417055686284879,0.027749863450108617,0.0004862586854688856,0.09116508404594513,0.5691363076418069,0.046190873740515885,0.05178645496604839
Bulk_0195,0.5309682134681188,0.008046588577591312,0.008163182565464748,0.054453454976571974,0.013046243388387547,0.022580021956466096,0.13950831006201245,0.08938123061140961,0.13385275439397742
Bulk_0196,0.39066068119957503,0.005722293774110722,7.575489305494212e-05,8.017870856038166e-06,0.16806939499986406,0.4264508345109912,0.0019610767559088025,0.00020723728674089316,0.006844708708898167
Bulk_0197,0.05120521924190374,0.008943190540712007,0.09584263303887487,0.27136575604054575,0.00029725127535962194,0.06707813922175564,0.014278746701751173,0.45744179832632337,0.03354726561277387
Bulk_0198,8.431578002474996e-05,2.5437008150496272e-08,0.012405720322863701,0.25835684600674536,0.14446832332589118,0.15681054879627915,0.06385722030539025,0.28026073117566996,0.08375626885012755
Bulk_0199,0.08394659396409694,0.0021803618601053194,0.06225707487685683,0.09675328481749146,0.17410243286699306,2.4911832584995843e-06,0.07296479623616278,0.4984174971549486,0.009375467040086554
